id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C07552,Nom_7552,Prenom_7552,client7552@email.com,1967-05-15,1,Tnja,+212690043804,2024-03-08,Paid
C07553,Nom_7553,Prenom_7553,client7553@email,1965-05-15,Homme,rbat,+212671781147,2023-10-27,Paid
C07554,Nom_7554,Prenom_7554,client7554@email.com,1961-05-15,f,rbat,+212679243204,2024-05-03,Social
C07555,Nom_7555,Prenom_7555,client7555@email.com,1981-05-15,1,cbl,+212665090456,2023-06-24,Direct
C07556,Nom_7556,Prenom_7556,client7556@email.com,1955-05-15,1,cbl,+212688574401,2023-09-15,Paid
C07557,Nom_7557,Prenom_7557,client7557@email,1960-05-15,m,TANGER,+212699837582,2023-11-11,Direct
C07558,Nom_7558,Prenom_7558,client7558@email.com,1994-05-15,Femme,cbl,+212622923647,2023-05-03,Paid
C07559,Nom_7559,Prenom_7559,client7559@email.com,1983-05-15,Homme,RABAT,+212616545066,2024-08-11,Direct
C07560,Nom_7560,Prenom_7560,client7560@email.com,1975-05-15,f,RABAT,+212661276228,2024-05-23,Social
C07561,Nom_7561,Prenom_7561,client7561@email.com,1981-05-15,0,TNG,+212621090599,2023-11-06,Direct
C07562,Nom_7562,Prenom_7562,client7562@email.com,1982-05-15,m,RABAT,+212697443361,2024-06-12,Organic
C07563,Nom_7563,Prenom_7563,client7563@email.com,1978-05-15,Femme,CASABLANCA,+212618349725,2023-04-30,Organic
C07564,Nom_7564,Prenom_7564,client7564@email.com,1970-05-15,Homme,Tnja,+212638496328,2023-12-03,Social
C07565,Nom_7565,Prenom_7565,client7565@,1981-05-15,1,Agadir,+212612695469,2023-01-21,Organic
C07566,Nom_7566,Prenom_7566,client7566@email.com,1992-05-15,Femme,Agadir,+212632728355,2023-02-06,Paid
C07567,Nom_7567,Prenom_7567,client7567@email.com,1994-05-15,Femme,TANGER,+212645593116,2023-06-02,Organic
C07568,Nom_7568,Prenom_7568,client7568@email.com,1969-05-15,m,cbl,+212653700724,2024-09-21,Social
C07569,Nom_7569,Prenom_7569,client7569@email.com,2000-05-15,f,tanger,+212642908090,2023-04-10,Paid
C07570,Nom_7570,Prenom_7570,client7570@email.com,1993-05-15,f,casa,+212675356943,2024-08-04,Direct
C07571,Nom_7571,Prenom_7571,client7571@email.com,1956-05-15,1,rbat,+212628960566,2023-10-26,Social
C07572,Nom_7572,Prenom_7572,client7572@email.com,2005-05-15,f,tanger,+212645202861,2024-08-08,Social
C07573,Nom_7573,Prenom_7573,client7573@email.com,1972-05-15,Femme,CASABLANCA,+212647292817,2023-12-13,Social
C07574,Nom_7574,Prenom_7574,client7574@email.com,1976-05-15,Homme,TANGER,+212681649902,2023-10-29,Organic
C07575,Nom_7575,Prenom_7575,client7575@email.com,1971-05-15,m,TANGER,+212681718911,2024-05-23,Organic
C07576,Nom_7576,Prenom_7576,client7576@email.com,1971-05-15,0,Agadir,+212657933952,2024-04-24,Paid
C07577,Nom_7577,Prenom_7577,client7577@email.com,1981-05-15,Femme,Agadir,+212614142674,2024-01-20,Direct
C07578,Nom_7578,Prenom_7578,client7578@email.com,1979-05-15,1,casa,+212610893366,2024-08-12,Social
C07579,Nom_7579,Prenom_7579,client7579@email.com,1983-05-15,1,Agadir,+212687553137,2024-11-20,Direct
C07580,Nom_7580,Prenom_7580,client7580@email.com,1951-05-15,0,casa,+212655981498,2024-01-05,Direct
C07581,Nom_7581,Prenom_7581,client7581@email.com,2003-05-15,1,CASABLANCA,+212693261763,2023-01-21,Direct
C07582,Nom_7582,Prenom_7582,client7582@email.com,1989-05-15,Homme,Agadir,+212698737668,2024-04-29,Paid
C07583,Nom_7583,Prenom_7583,client7583@email.com,1961-05-15,Femme,rbat,+212611407075,2024-11-14,Paid
C07584,Nom_7584,Prenom_7584,client7584@,2003-05-15,m,Tnja,+212635812651,2023-04-27,Paid
C07585,Nom_7585,Prenom_7585,client7585@email.com,1984-05-15,Femme,tanger,+212627024653,2024-02-28,Direct
C07586,Nom_7586,Prenom_7586,client7586@email.com,1989-05-15,m,TANGER,+212699700722,2023-03-17,Direct
C07587,Nom_7587,Prenom_7587,client7587@email.com,1995-05-15,Homme,TNG,+212632884911,2023-10-14,Organic
C07588,Nom_7588,Prenom_7588,client7588@email.com,1983-05-15,Homme,Agadir,+212628121977,2023-12-23,Organic
C07589,Nom_7589,Prenom_7589,client7589@email.com,1986-05-15,m,cbl,+212683974861,2024-08-14,Social
C07590,Nom_7590,Prenom_7590,client7590@email.com,1983-05-15,f,TNG,+212653936057,2023-11-25,Paid
C07591,Nom_7591,Prenom_7591,client7591@email.com,1998-05-15,0,cbl,+212657870696,2024-02-02,Direct
C07592,Nom_7592,Prenom_7592,client7592@email.com,1963-05-15,0,RABAT,+212694033161,2023-11-11,Direct
C07593,Nom_7593,Prenom_7593,client7593@email.com,1965-05-15,Femme,TNG,+212663191510,2024-06-23,Paid
C07594,Nom_7594,Prenom_7594,client7594@email.com,1850-05-15,f,RABAT,+212658431679,2024-11-26,Direct
C07595,Nom_7595,Prenom_7595,client7595@email.com,1960-05-15,1,TNG,+212683265693,2023-06-27,Organic
C07596,Nom_7596,Prenom_7596,client7596@email.com,1996-05-15,1,tanger,+212612023528,2023-11-01,Organic
C07597,Nom_7597,Prenom_7597,client7597@email.com,1964-05-15,1,Agadir,+212677979309,2023-03-18,Organic
C07598,Nom_7598,Prenom_7598,client7598@email.com,1999-05-15,0,cbl,+212653112176,2023-05-09,Organic
C07599,Nom_7599,Prenom_7599,client7599@email.com,1997-05-15,0,TANGER,+212694866703,2023-02-13,Social
C07600,Nom_7600,Prenom_7600,client7600@email.com,2003-05-15,Homme,TANGER,+212614384840,2024-05-17,Organic
C07601,Nom_7601,Prenom_7601,client7601@email.com,1976-05-15,Homme,TANGER,+212679992136,2024-07-22,Organic
C07602,Nom_7602,Prenom_7602,client7602@email.com,1955-05-15,1,Tnja,+212693490012,2024-11-11,Social
C07603,Nom_7603,Prenom_7603,client7603@email.com,1977-05-15,Femme,cbl,+212622580011,2023-11-08,Direct
C07604,Nom_7604,Prenom_7604,client7604@email.com,1957-05-15,f,casa,+212683745461,2023-03-21,Social
C07605,Nom_7605,Prenom_7605,client7605@email.com,2000-05-15,Homme,RABAT,+212627731732,2024-06-28,Organic
C07606,Nom_7606,Prenom_7606,client7606@email.com,2003-05-15,1,rbat,+212613882311,2023-02-17,Organic
C07607,Nom_7607,Prenom_7607,client7607@email.com,1961-05-15,Homme,casa,+212616812073,2024-07-13,Organic
C07608,Nom_7608,Prenom_7608,client7608@email.com,1973-05-15,Homme,Tnja,+212679816452,2023-05-17,Organic
C07609,Nom_7609,Prenom_7609,client7609@email.com,2005-05-15,1,cbl,+212641553089,2024-04-30,Organic
C07610,Nom_7610,Prenom_7610,client7610@email.com,1951-05-15,f,RABAT,+212662741773,2023-08-04,Organic
C07611,Nom_7611,Prenom_7611,client7611@email.com,1991-05-15,0,Tnja,+212649688090,2024-07-13,Organic
C07612,Nom_7612,Prenom_7612,client7612@email.com,1980-05-15,Homme,RABAT,+212663125005,2023-08-10,Social
C07613,Nom_7613,Prenom_7613,client7613@email.com,1968-05-15,Homme,rbat,+212630238849,2024-03-03,Social
C07614,Nom_7614,Prenom_7614,client7614@email.com,1960-05-15,f,RABAT,+212625591656,2024-05-04,Organic
C07615,Nom_7615,Prenom_7615,client7615@email.com,1953-05-15,Femme,Agadir,+212625307030,2023-05-11,Direct
C07616,Nom_7616,Prenom_7616,client7616@email.com,1951-05-15,1,cbl,+212686523326,2023-11-23,Direct
C07617,Nom_7617,Prenom_7617,client7617@email.com,1960-05-15,1,Agadir,+212687997659,2023-02-05,Social
C07618,Nom_7618,Prenom_7618,client7618@email.com,1983-05-15,Femme,CASABLANCA,+212666349188,2024-10-08,Paid
C07619,Nom_7619,Prenom_7619,client7619@email.com,1975-05-15,Femme,RABAT,+212630272688,2023-05-30,Organic
C07620,Nom_7620,Prenom_7620,client7620@email.com,1969-05-15,Homme,RABAT,+212692895866,2024-09-04,Direct
C07621,Nom_7621,Prenom_7621,client7621@email.com,1992-05-15,1,rbat,+212644226525,2024-09-29,Social
C07622,Nom_7622,Prenom_7622,client7622@email.com,1961-05-15,Homme,Agadir,+212614959677,2023-04-27,Organic
C07623,Nom_7623,Prenom_7623,client7623@email.com,1956-05-15,Homme,CASABLANCA,+212678030481,2024-06-15,Organic
C07624,Nom_7624,Prenom_7624,client7624@email.com,1961-05-15,0,TANGER,+212652251561,2024-08-19,Paid
C07625,Nom_7625,Prenom_7625,client7625@email.com,1981-05-15,Femme,cbl,+212696984603,2023-05-20,Paid
C07626,Nom_7626,Prenom_7626,client7626@email.com,1989-05-15,0,RABAT,+212623493009,2024-08-02,Paid
C07627,Nom_7627,Prenom_7627,client7627@email.com,1961-05-15,Homme,cbl,+212629510872,2023-11-13,Paid
C07628,Nom_7628,Prenom_7628,client7628@email.com,1994-05-15,Homme,cbl,+212693856406,2023-04-26,Direct
C07629,Nom_7629,Prenom_7629,client7629@email.com,1987-05-15,Femme,TANGER,+212685060295,2024-11-04,Paid
C07630,Nom_7630,Prenom_7630,client7630@email.com,1966-05-15,0,cbl,+212625025909,2024-02-21,Social
C07631,Nom_7631,Prenom_7631,client7631@email.com,2002-05-15,Femme,casa,+212679093253,2023-09-19,Social
C07632,Nom_7632,Prenom_7632,client7632@email.com,1958-05-15,1,CASABLANCA,+212620396297,2024-10-03,Direct
C07633,Nom_7633,Prenom_7633,client7633@email.com,1979-05-15,f,TANGER,+212642002151,2023-10-24,Social
C07634,Nom_7634,Prenom_7634,client7634@email.com,1957-05-15,0,RABAT,+212630107014,2024-09-26,Paid
C07635,Nom_7635,Prenom_7635,client7635@email.com,1963-05-15,0,RABAT,+212626849975,2023-07-23,Organic
C07636,Nom_7636,Prenom_7636,client7636@email.com,1992-05-15,0,TANGER,+212610490333,2024-05-26,Paid
C07637,Nom_7637,Prenom_7637,client7637@email.com,1980-05-15,0,Agadir,+212661093801,2023-07-26,Paid
C07638,Nom_7638,Prenom_7638,client7638@email.com,1980-05-15,0,cbl,+212674593787,2024-03-08,Organic
C07639,Nom_7639,Prenom_7639,client7639@email.com,2005-05-15,0,Tnja,+212694073368,2023-11-13,Paid
C07640,Nom_7640,Prenom_7640,client7640email.com,1950-05-15,1,rbat,+212680985486,2023-12-24,Paid
C07641,Nom_7641,Prenom_7641,client7641@email.com,1966-05-15,Homme,CASABLANCA,+212611746309,2024-11-28,Organic
C07642,Nom_7642,Prenom_7642,client7642@email.com,1850-05-15,Homme,cbl,+212649660523,2023-02-20,Paid
C07643,Nom_7643,Prenom_7643,client7643@email.com,1988-05-15,0,TNG,+212699089348,2023-09-10,Paid
C07644,Nom_7644,Prenom_7644,client7644@email.com,1959-05-15,f,Agadir,+212683265229,2024-10-05,Direct
C07645,Nom_7645,Prenom_7645,client7645@email.com,1954-05-15,0,CASABLANCA,+212613214849,2023-01-02,Paid
C07646,Nom_7646,Prenom_7646,client7646@email.com,1974-05-15,Femme,Tnja,+212646042843,2024-07-25,Social
C07647,Nom_7647,Prenom_7647,client7647@email.com,1974-05-15,1,rbat,+212699027131,2024-03-01,Paid
C07648,Nom_7648,Prenom_7648,client7648@email.com,2001-05-15,0,Agadir,+212695037658,2024-07-19,Direct
C07649,Nom_7649,Prenom_7649,client7649@email.com,1970-05-15,0,Tnja,+212655430323,2024-10-03,Organic
C07650,Nom_7650,Prenom_7650,client7650@email,1977-05-15,Homme,CASABLANCA,+212656792333,2023-10-05,Direct
C07651,Nom_7651,Prenom_7651,client7651@email.com,1970-05-15,Homme,RABAT,+212693325563,2023-08-29,Paid
C07652,Nom_7652,Prenom_7652,client7652@,1952-05-15,0,TANGER,+212694191746,2023-12-05,Social
C07653,Nom_7653,Prenom_7653,client7653@email.com,1954-05-15,0,TANGER,+212652724870,2023-10-17,Paid
C07654,Nom_7654,Prenom_7654,client7654@email.com,1971-05-15,0,tanger,+212651626849,2023-02-23,Organic
C07655,Nom_7655,Prenom_7655,client7655@email.com,1992-05-15,1,Agadir,+212611405495,2023-03-22,Paid
C07656,Nom_7656,Prenom_7656,client7656@email.com,1958-05-15,f,casa,+212631382017,2023-11-11,Direct
C07657,Nom_7657,Prenom_7657,client7657@email.com,1984-05-15,0,Tnja,+212695659284,2023-12-03,Social
C07658,Nom_7658,Prenom_7658,client7658@email.com,2004-05-15,f,TANGER,+212620002244,2024-04-28,Organic
C07659,Nom_7659,Prenom_7659,client7659@email.com,1977-05-15,Femme,Agadir,+212611978875,2023-09-15,Paid
C07660,Nom_7660,Prenom_7660,client7660@email,1961-05-15,f,Tnja,+212639038983,2024-04-15,Social
C07661,Nom_7661,Prenom_7661,client7661@,1972-05-15,Homme,Agadir,+212625428613,2024-08-08,Social
C07662,Nom_7662,Prenom_7662,client7662@email.com,2002-05-15,m,Agadir,+212647128577,2024-11-29,Social
C07663,Nom_7663,Prenom_7663,client7663@email.com,1992-05-15,Femme,rbat,+212636377898,2023-08-24,Social
C07664,Nom_7664,Prenom_7664,client7664@email.com,1971-05-15,f,cbl,+212656709447,2024-10-24,Organic
C07665,Nom_7665,Prenom_7665,client7665@email.com,1956-05-15,f,rbat,+212689559881,2023-07-20,Organic
C07666,Nom_7666,Prenom_7666,client7666@email.com,1983-05-15,Femme,CASABLANCA,+212629626608,2023-07-10,Organic
C07667,Nom_7667,Prenom_7667,client7667@email.com,1975-05-15,1,Tnja,+212637656269,2023-11-01,Organic
C07668,Nom_7668,Prenom_7668,client7668@email.com,1953-05-15,0,RABAT,+212652344198,2024-03-04,Direct
C07669,Nom_7669,Prenom_7669,client7669@email.com,1955-05-15,Homme,Agadir,+212645740834,2023-02-09,Organic
C07670,Nom_7670,Prenom_7670,client7670@email.com,1988-05-15,0,rbat,+212651122215,2024-04-01,Paid
C07671,Nom_7671,Prenom_7671,client7671@email.com,2001-05-15,f,TANGER,+212643346336,2023-03-31,Paid
C07672,Nom_7672,Prenom_7672,client7672@email.com,1963-05-15,f,TANGER,+212677514482,2024-01-31,Direct
C07673,Nom_7673,Prenom_7673,client7673@email.com,2005-05-15,Femme,casa,+212616753320,2024-05-10,Direct
C07674,Nom_7674,Prenom_7674,client7674@email.com,1999-05-15,Homme,cbl,+212694813537,2023-07-08,Paid
C07675,Nom_7675,Prenom_7675,client7675@email.com,1997-05-15,1,Agadir,+212642759384,2023-02-07,Direct
C07676,Nom_7676,Prenom_7676,client7676@email.com,1974-05-15,0,CASABLANCA,+212649910543,2023-12-12,Social
C07677,Nom_7677,Prenom_7677,client7677@email.com,1963-05-15,1,CASABLANCA,+212666363336,2024-04-24,Paid
C07678,Nom_7678,Prenom_7678,client7678@email.com,2005-05-15,0,rbat,+212666940275,2023-10-31,Direct
C07679,Nom_7679,Prenom_7679,client7679@email.com,1976-05-15,Homme,RABAT,+212641232913,2023-10-26,Organic
C07680,Nom_7680,Prenom_7680,client7680@email.com,1967-05-15,0,rbat,+212658665685,2024-07-15,Organic
C07681,Nom_7681,Prenom_7681,client7681@email.com,1994-05-15,Homme,CASABLANCA,+212611616781,2024-08-09,Organic
C07682,Nom_7682,Prenom_7682,client7682@email.com,1971-05-15,Femme,TANGER,+212643608929,2023-12-09,Social
C07683,Nom_7683,Prenom_7683,client7683@email.com,1955-05-15,1,CASABLANCA,+212665386304,2023-09-10,Organic
C07684,Nom_7684,Prenom_7684,client7684@email.com,1986-05-15,1,RABAT,+212691046341,2024-11-07,Direct
C07685,Nom_7685,Prenom_7685,client7685@email.com,1970-05-15,Homme,cbl,+212661688591,2024-06-05,Social
C07686,Nom_7686,Prenom_7686,client7686@email.com,1988-05-15,f,TANGER,+212631060826,2024-08-04,Paid
C07687,Nom_7687,Prenom_7687,client7687@email.com,1967-05-15,1,Agadir,+212618201182,2023-04-21,Paid
C07688,Nom_7688,Prenom_7688,client7688@email.com,1990-05-15,Femme,TNG,+212677952349,2024-05-05,Direct
C07689,Nom_7689,Prenom_7689,client7689@,1985-05-15,Homme,TANGER,+212688786496,2024-03-23,Social
C07690,Nom_7690,Prenom_7690,client7690@email.com,1979-05-15,1,Agadir,+212655984005,2023-08-30,Organic
C07691,Nom_7691,Prenom_7691,client7691@email.com,1959-05-15,Homme,rbat,+212652129622,2024-03-23,Paid
C07692,Nom_7692,Prenom_7692,client7692@email.com,1985-05-15,Femme,TANGER,+212635508781,2023-09-16,Direct
C07693,Nom_7693,Prenom_7693,client7693@email.com,1980-05-15,Homme,casa,+212665735866,2024-05-05,Paid
C07694,Nom_7694,Prenom_7694,client7694@email.com,1951-05-15,Femme,Tnja,+212614021670,2023-07-24,Social
C07695,Nom_7695,Prenom_7695,client7695@email.com,1982-05-15,m,TANGER,+212678365243,2024-11-02,Organic
C07696,Nom_7696,Prenom_7696,client7696@email.com,2004-05-15,Femme,tanger,+212620903153,2023-01-27,Direct
C07697,Nom_7697,Prenom_7697,client7697@email.com,1983-05-15,Homme,rbat,+212634400069,2024-04-20,Paid
C07698,Nom_7698,Prenom_7698,client7698@email.com,1998-05-15,m,cbl,+212652112220,2023-05-08,Social
C07699,Nom_7699,Prenom_7699,client7699@email.com,1959-05-15,Femme,TANGER,+212657550917,2023-06-14,Paid
C07700,Nom_7700,Prenom_7700,client7700@email.com,1991-05-15,Homme,RABAT,+212669552869,2023-06-23,Direct
C07701,Nom_7701,Prenom_7701,client7701@email.com,1953-05-15,f,Agadir,+212624264479,2023-07-02,Paid
C07702,Nom_7702,Prenom_7702,client7702@email.com,1969-05-15,f,cbl,+212644660280,2023-06-12,Organic
C07703,Nom_7703,Prenom_7703,client7703@email.com,1977-05-15,1,CASABLANCA,+212639226459,2024-04-14,Direct
C07704,Nom_7704,Prenom_7704,client7704@email.com,1991-05-15,1,Agadir,+212625503346,2024-01-01,Social
C07705,Nom_7705,Prenom_7705,client7705@email.com,1850-05-15,1,Agadir,+212648689188,2024-10-27,Organic
C07706,Nom_7706,Prenom_7706,client7706@email.com,1951-05-15,0,rbat,+212621624138,2023-08-01,Social
C07707,Nom_7707,Prenom_7707,client7707@email.com,1966-05-15,m,TANGER,+212678575442,2023-09-19,Direct
C07708,Nom_7708,Prenom_7708,client7708@email.com,1974-05-15,0,Agadir,+212641389044,2023-03-27,Direct
C07709,Nom_7709,Prenom_7709,client7709@email.com,1988-05-15,0,tanger,+212690657139,2023-02-22,Direct
C07710,Nom_7710,Prenom_7710,client7710@email.com,1986-05-15,Homme,tanger,+212654045204,2023-08-16,Organic
C07711,Nom_7711,Prenom_7711,client7711@email.com,1964-05-15,1,cbl,+212693072455,2023-11-15,Social
C07712,Nom_7712,Prenom_7712,client7712@email.com,1982-05-15,0,CASABLANCA,+212627476950,2024-11-04,Organic
C07713,Nom_7713,Prenom_7713,client7713@email.com,1968-05-15,f,RABAT,+212640230187,2024-01-04,Direct
C07714,Nom_7714,Prenom_7714,client7714@email.com,2002-05-15,Femme,Tnja,+212639319838,2023-10-03,Paid
C07715,Nom_7715,Prenom_7715,client7715@email.com,2005-05-15,0,tanger,+212637179461,2024-05-31,Paid
C07716,Nom_7716,Prenom_7716,client7716@email.com,1963-05-15,f,cbl,+212618637899,2023-02-16,Organic
C07717,Nom_7717,Prenom_7717,client7717@email.com,1957-05-15,f,rbat,+212690018825,2023-03-02,Social
C07718,Nom_7718,Prenom_7718,client7718@email.com,1964-05-15,f,CASABLANCA,+212633155008,2023-11-01,Paid
C07719,Nom_7719,Prenom_7719,client7719@email.com,1980-05-15,0,casa,+212693858823,2023-09-30,Direct
C07720,Nom_7720,Prenom_7720,client7720@email.com,1992-05-15,0,TANGER,+212685790589,2024-09-14,Organic
C07721,Nom_7721,Prenom_7721,client7721@email.com,1974-05-15,Femme,cbl,+212676428552,2023-06-26,Direct
C07722,Nom_7722,Prenom_7722,client7722@email.com,1952-05-15,f,tanger,+212673230671,2024-05-24,Organic
C07723,Nom_7723,Prenom_7723,client7723@email.com,1967-05-15,f,cbl,+212615755013,2023-06-13,Paid
C07724,Nom_7724,Prenom_7724,client7724@email.com,1993-05-15,0,casa,+212643349297,2023-02-01,Social
C07725,Nom_7725,Prenom_7725,client7725@email.com,1968-05-15,f,casa,+212670734900,2023-06-06,Organic
C07726,Nom_7726,Prenom_7726,client7726@email.com,1994-05-15,f,casa,+212624940071,2024-10-11,Organic
C07727,Nom_7727,Prenom_7727,client7727@email.com,1954-05-15,1,RABAT,+212638306177,2024-03-27,Paid
C07728,Nom_7728,Prenom_7728,client7728@email.com,1981-05-15,1,Agadir,+212661026556,2023-09-23,Direct
C07729,Nom_7729,Prenom_7729,client7729@email.com,1965-05-15,1,CASABLANCA,+212629146482,2024-06-18,Direct
C07730,Nom_7730,Prenom_7730,client7730email.com,2002-05-15,0,rbat,+212684650608,2023-08-14,Social
C07731,Nom_7731,Prenom_7731,client7731email.com,2004-05-15,f,RABAT,+212647328539,2024-04-18,Direct
C07732,Nom_7732,Prenom_7732,client7732@email.com,1951-05-15,1,rbat,+212632880831,2024-10-01,Paid
C07733,Nom_7733,Prenom_7733,client7733@email.com,1989-05-15,1,TNG,+212647900749,2023-11-05,Paid
C07734,Nom_7734,Prenom_7734,client7734@email.com,2005-05-15,Femme,tanger,+212640416641,2024-01-24,Social
C07735,Nom_7735,Prenom_7735,client7735@email.com,1950-05-15,Homme,casa,+212665815295,2024-09-19,Direct
C07736,Nom_7736,Prenom_7736,client7736@email.com,1977-05-15,m,casa,+212655991413,2023-02-28,Organic
C07737,Nom_7737,Prenom_7737,client7737@email.com,1971-05-15,m,rbat,+212647151831,2024-05-24,Direct
C07738,Nom_7738,Prenom_7738,client7738@email.com,1961-05-15,f,Tnja,+212637636132,2023-07-16,Social
C07739,Nom_7739,Prenom_7739,client7739@email.com,1952-05-15,f,CASABLANCA,+212656252948,2023-12-01,Direct
C07740,Nom_7740,Prenom_7740,client7740@email.com,1959-05-15,f,TANGER,+212641076717,2024-08-22,Social
C07741,Nom_7741,Prenom_7741,client7741@email.com,1988-05-15,Homme,casa,+212644049026,2024-02-11,Organic
C07742,Nom_7742,Prenom_7742,client7742@email.com,1995-05-15,Femme,casa,+212636604955,2023-01-16,Paid
C07743,Nom_7743,Prenom_7743,client7743@email.com,2001-05-15,0,rbat,+212687687249,2024-08-24,Direct
C07744,Nom_7744,Prenom_7744,client7744@email.com,1960-05-15,f,TANGER,+212618505851,2024-04-26,Paid
C07745,Nom_7745,Prenom_7745,client7745@email.com,1991-05-15,Femme,tanger,+212683584269,2024-08-20,Organic
C07746,Nom_7746,Prenom_7746,client7746@email.com,1982-05-15,0,RABAT,+212662248636,2024-10-29,Direct
C07747,Nom_7747,Prenom_7747,client7747@email.com,1986-05-15,1,TANGER,+212616003110,2024-07-16,Social
C07748,Nom_7748,Prenom_7748,client7748@email.com,1997-05-15,Femme,Agadir,+212653308527,2023-08-07,Direct
C07749,Nom_7749,Prenom_7749,client7749@email.com,1993-05-15,1,Agadir,+212695935208,2023-04-15,Organic
C07750,Nom_7750,Prenom_7750,client7750@email.com,1964-05-15,m,RABAT,+212662021537,2024-06-08,Organic
C07751,Nom_7751,Prenom_7751,client7751@email.com,1968-05-15,Homme,CASABLANCA,+212613678658,2024-02-29,Organic
C07752,Nom_7752,Prenom_7752,client7752@email.com,2000-05-15,f,TNG,+212621962922,2024-11-19,Direct
C07753,Nom_7753,Prenom_7753,client7753@email.com,1972-05-15,Homme,TANGER,+212693283067,2024-10-20,Organic
C07754,Nom_7754,Prenom_7754,client7754@email.com,1970-05-15,m,tanger,+212693122541,2023-09-13,Social
C07755,Nom_7755,Prenom_7755,client7755@email.com,1994-05-15,1,tanger,+212642763669,2023-12-15,Paid
C07756,Nom_7756,Prenom_7756,client7756@email.com,2030-05-15,m,tanger,+212636210137,2023-07-08,Direct
C07757,Nom_7757,Prenom_7757,client7757@email.com,1950-05-15,Femme,TANGER,+212644682194,2023-05-19,Social
